Title,Price,Size,Neighbourhood,City,Date_Posted,Rooms
"Mieszkanie, ul. Niklewicza 3 pokoje
699 000 zł",699000.0,65.0,,Tarnowo Podgórne,2025-04-28,3
"Na sprzedaż 2-pokojowe mieszkanie w Skórzewie – 57m
690 000 zł
do negocjacji",690000.0,57.6,,Skórzewo,2025-04-26,2
"Mieszkanie 63,3 w dobrej lokalizacji
650 000 zł",650000.0,63.3,Piątkowo,Poznań,2025-04-14,
"Dwupoziomowe mieszkanie 82 m² z klimatyzacją i pełnym wyposażeniem
699 000 zł",699000.0,82.0,,Jarocin,2025-05-05,
"M2 w zielonym sercu Jeżyc *Garderoba *Balkon *Komórka lokatorska
698 000 zł
do negocjacji",698000.0,53.7,Jeżyce,Poznań,2025-04-12,
"53 m² mieszkanie z ogródkiem + garaż | Grunwald – Junikowo | OKAZJA
720 000 zł
do negocjacji",720000.0,53.0,Junikowo,Poznań,2025-05-09,
"Bliżniak w Mościenicy przy lesie
745 000 zł",745000.0,93.6,,Mościenica,2025-05-05,
"Mieszkanie - apartament w centrum Pępowa
715 000 zł
do negocjacji",715000.0,105.0,,Pępowo,2025-05-11,
"Rodzinne mieszkanie 3 pokoje | 93 m2 | taras | ogród | Rusałka
730 000 zł",730000.0,92.9,Jeżyce,Poznań,2025-05-10,3
"Unikat! 322 m2 ogrodu i widok na jezioro
722 483 zł",722483.0,56.06,Grunwald,Poznań,2025-04-18,
"Wyjątkowe 3 pokojowe mieszkanie z ogródkiem.
725 000 zł",725000.0,62.8,Podolany,Poznań,2025-05-06,3
"Remont kamienicy / sufit 3,70m!
729 000 zł",729000.0,90.68,Jeżyce,Poznań,2025-05-06,
"Jasielska 8C | Gotowe 3 pokoje obok Rusałki
749 000 zł",749000.0,54.99,Podolany,Poznań,2025-04-15,3
"Sprzedam Mieszkanie 69 m2 - Umeblowane, klimatyzacja
746 000 zł",746000.0,69.0,,Ostrów Wielkopolski,2025-05-11,
"5 minut od Parku Wilsona/balkon/ 3 osobne pokoje
749 000 zł",749000.0,79.37,Łazarz,Poznań,2025-04-29,
"3 pokoje 67,52m2 parter ogródek Naramowice
715 000 zł",715000.0,67.52,Naramowice,Poznań,2025-04-19,3
"Z garażem i ogródkiem nieopodal lasu
729 000 zł",729000.0,72.73,,Dąbrówka,2025-05-07,
"Mieszkanie jakość PREMIUM, blisko natury+2 miejsca w cenie
725 000 zł",725000.0,58.0,Junikowo,Poznań,2025-04-11,
"piękne, nowe, komfortowe, balkon i komórka
745 000 zł",745000.0,67.61,,Skórzewo,2025-05-04,
"Komfortowy dom w otulinie lasu 0% prowizji
708 000 zł",708000.0,94.25,,Kamionki,2025-05-02,
"Wprowadź się od zaraz, 3 pokoje, gotowe do wejścia
732 000 zł",732000.0,59.81,Podolany,Poznań,2025-04-25,3
"Czteropokojowe klimatyczne mieszkanie na Łazarzu
734 000 zł",734000.0,100.2,,Poznań,2025-04-21,
"Nowe 3-pok. / Design / Gotowe do zamieszkania/ Idealny układ
719 000 zł",719000.0,51.53,,Poznań,2025-03-26,3
"4 Pokoje | 2 Piętro | Jeden z Ostatnich Lokali
748 394 zł",748394.0,68.66,Łazarz,Poznań,2025-04-30,4
"Wysoki standard |do wejścia |taras/piwnica/garaż
729 000 zł",729000.0,74.8,,Tarnowo Podgórne,2025-04-24,
"Wyjątkowe mieszkanie na Sołaczu
719 000 zł",719000.0,67.0,Winiary,Poznań,2025-04-05,
"3 pokojowe mieszkanie I parter I Centrum Dąbrówki
729 000 zł",729000.0,62.43,,Dąbrówka,2025-04-27,3
"Bezpośrednio - Balkon - Jeżyce - Polna
719 000 zł",719000.0,56.4,Jeżyce,Poznań,2025-04-16,
"3 pokojowe mieszkanie z ogródkiem, wykończone, 68m
715 000 zł",715000.0,68.0,,Skórzewo,2025-04-06,3
"Sprzedam gotowiec inwestycyjny- 3 PAK
749 000 zł",749000.0,75.32,Łazarz,Poznań,2025-05-08,
"Luboń,z potencjałem,nowsze,ustawne, mp i 2 piwnice
749 000 zł",749000.0,102.0,,Luboń,2025-04-28,
"Poznań/79,8m2/4pok/Duża Loggia/ Piwnica
749 000 zł",749000.0,79.8,Piątkowo,Poznań,2025-04-14,4
"Mieszkanie w Poznaniu przy Parku
725 000 zł",725000.0,61.0,Wilda,Poznań,2025-03-25,
"Sprzedam mieszkanie dwupoziomowe 85,61 m2
730 000 zł",730000.0,85.61,,Swarzędz,2025-03-21,
"700m od Starego Browaru | 3 pok. | Garaż | Komórka
750 000 zł",750000.0,57.5,Wilda,Poznań,2025-05-09,3
"ATRAKCYJNY APARTAMENT 3-pok, GOTOWY /winda, garaż/, Poznań-Grunwald
729 999 zł",729999.0,58.72,Grunwald,Poznań,,3
"Słoneczne mieszkanie w Luboniu | ogród
750 000 zł",750000.0,130.5,,Luboń,2025-05-05,
"4 pokoje z ogrodem 130 m² – Jasielska 10C, Etap II
737 961,30 zł",73796130.0,73.87,Jeżyce,Poznań,2025-04-17,4
"Panoramiqa | mieszkanie 3-pok. | C.02.006
700 000 zł",700000.0,65.75,Starołęka,Poznań,2025-04-21,3
"Lokal mieszkalny (77 mkw.) Wilkowice gm. Lipno
735 000 zł",735000.0,77.33,,Wilkowice,2025-04-12,
"Piękne, słoneczne i komfortowe mieszkanie Jeżyce
716 000 zł",716000.0,55.07,Jeżyce,Poznań,2025-04-16,
"1-pokojowe mieszkanie 42m2 Bez Pośredników
709 200 zł",709200.0,42.36,Stare Miasto,Poznań,2025-05-11,1
"Mieszkanie marzeń - nowe, wykończone, ogródek, hala, parking, komórka
749 000 zł",749000.0,54.65,,Poznań,2025-04-01,
"4 pokoje | 100,29 m² | Stan deweloperski
749 000 zł",749000.0,100.29,,Zalasewo,2025-05-05,4
"Mieszkanie w pełni wyposażone Śliwniki -Polo Park
750 000 zł",750000.0,80.0,,Śliwniki,2025-04-11,
"os. Winiary/89,2 m2/do remontu/ 4 pokoje/2 balkony
712 000 zł",712000.0,89.2,Winiary,Poznań,2025-04-17,4
"Super 2 pokoje w Centrum, Kamienica!
750 000 zł",750000.0,66.1,Stare Miasto,Poznań,2025-04-25,2
"1-pokojowe mieszkanie 42m2 Bezpośrednio
730 100 zł",730100.0,42.46,Stare Miasto,Poznań,2025-05-11,1
"Bliżniak w Mościenicy przy lesie
745 000 zł",745000.0,93.6,,Mościenica,2025-05-05,
"Mieszkanie - apartament w centrum Pępowa
715 000 zł
do negocjacji",715000.0,105.0,,Pępowo,2025-05-11,
"Sprzedam Mieszkanie 69 m2 - Umeblowane, klimatyzacja
746 000 zł",746000.0,69.0,,Ostrów Wielkopolski,2025-05-11,
"Na sprzedaż nowoczesne mieszkanie dla singla/pary
720 000 zł",720000.0,49.09,Grunwald,Poznań,2025-05-01,
"4-pokojowe mieszkanie 70m2 + balkon
721 600 zł",721600.0,70.26,Junikowo,Poznań,2025-05-09,4
"NOWOCZESNY GOTOWY APARTAMENT 3-pok. /winda, garaż/,Poznań-Grunwald
729 999 zł",729999.0,58.72,Grunwald,Poznań,,3
"Łap Okazję! Hawelańska 3 pokoje + Hala 2 miejsca!
720 000 zł",720000.0,54.01,,Poznań,2025-05-08,3
"Wyjątkowe mieszkanie przy Rynku Jeżyckim
715 000 zł",715000.0,56.13,,Poznań,2025-04-15,
" blisko centrum  idealne dla rodziny 
720 000 zł",720000.0,74.0,Wilda,Poznań,2025-04-22,
"Dolna Górna Wilda | mieszkanie C.21
707 805 zł",707805.0,44.94,Wilda,Poznań,2025-05-10,
"Mieszkanie na sprzedaż Śrem 72,03 m2 | 3 POKOJE | BALKON | CENTRUM
719 000 zł
do negocjacji",719000.0,72.03,,Śrem,2025-05-02,3
"Urządzone, do zamieszania z ogródkiem, m.w hali
729 000 zł",729000.0,48.0,Grunwald,Poznań,2025-03-23,
"4-pokojowe mieszkanie 85m2 + ogródek Bez Prowizji
740 375 zł",740375.0,85.74,,Dąbrówka,2025-05-06,4
"Mieszkanie jakość PREMIUM, blisko natury+2 miejsca w cenie
725 000 zł",725000.0,58.0,Junikowo,Poznań,2025-04-11,
"53 m² mieszkanie z ogródkiem + garaż | Grunwald – Junikowo | OKAZJA
720 000 zł
do negocjacji",720000.0,53.0,Junikowo,Poznań,2025-05-09,
"Mieszkanie w Poznaniu, ul. ŻORSKA Silva Eco Ville
700 000 zł",700000.0,58.12,Starołęka,Poznań,2025-03-31,
"Nowe|PodKlucz|3Pok|Ogródek50m2zDrzewami|Tramwaj
745 000 zł",745000.0,49.74,Junikowo,Poznań,2025-04-14,3
"2-pokojowe jasne mieszkanie blisko Malty
719 000 zł",719000.0,51.4,,Poznań,2025-04-16,2
"Mieszkanie premium | Niższa cena o 45000
750 000 zł",750000.0,66.7,,Ostrów Wielkopolski,2025-04-30,
"WOLNE NA JUŻ-winda, garaż- ciepły, doskonale wybudowany - niski czynsz
729 999 zł",729999.0,58.72,Grunwald,Poznań,2025-05-08,
"Cicha zielona okolica, nowy blok, nowe mieszkanie- winda, 2MP - GOTOWE
729 999 zł",729999.0,58.72,Grunwald,Poznań,2025-04-26,
"Mieszkanie nr 3 w Kamienicy Asnyka 41
705 240 zł",705240.0,78.36,,Kalisz,2025-05-07,
"Mieszkanie wykończone pod klucz, miejsce postojowe
713 000 zł",713000.0,50.97,Grunwald,Poznań,2025-05-09,
"GOTOWE I WOLNE - 2 MIEJSCA POSTOJOWE, balkon, nisk.czynsz, winda, NOWE
729 999 zł",729999.0,58.72,Junikowo,Poznań,2025-05-05,
"Nowoczesne mieszkanie w centrum Pępowa
715 000 zł",715000.0,105.0,,Pępowo,2025-05-07,
"Mieszkanie 3-pok. 73m2, BEZPOŚR. os. Chrobrego, tuż przy PST
749 000 zł",749000.0,73.0,Piątkowo,Poznań,2025-05-05,3
"Sprzedam praktyczne mieszkanie os. Stare Żegrze
730 000 zł",730000.0,77.0,Rataje,Poznań,2025-04-17,
"GOTOWE!!! niski czynsz, w nowym bloku z windą, 2MP, pięknie urządzone
729 999 zł",729999.0,58.72,,Poznań,2025-04-29,
"Sprzedam mieszkanie w centrum blisko Warty
749 000 zł",749000.0,43.5,,Poznań,2025-04-20,
"Jasne mieszkanie 82m2 os. Władysława Jagiełły (duży balkon)
739 000 zł",739000.0,82.0,Piątkowo,Poznań,2025-05-10,
"3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji
700 000 zł",700000.0,60.12,Ławica,Poznań,2025-04-15,3
"Nowy blok, 3p, winda, garaż, podłogówka, zielona okolica, nisk.czynsz!
729 999 zł",729999.0,58.72,Grunwald,Poznań,2025-04-23,
"Panoramiqa | mieszkanie 3-pok. | C.06.006
738 000 zł",738000.0,65.92,Starołęka,Poznań,2025-04-22,3
"Rewelacyjne Mieszkanie Na Naramowicach!
730 000 zł",730000.0,60.64,Naramowice,Poznań,2025-04-18,
"3-pokojowe mieszkanie 59m2 + ogródek
711 862 zł",711862.0,59.62,Górczyn,Poznań,2025-05-07,3
"= Wykończone Przez Projektantkę = 69 m² Stylu =
748 800 zł",748800.0,69.08,Jeżyce,Poznań,2025-04-30,
"Mieszkanie 2-pokojowe na Winiarach | M03
711 680 zł",711680.0,51.2,Winiary,Poznań,2025-05-04,2
"mieszkanie
720 000 zł",720000.0,75.25,,Gostyń,2025-04-14,
"Penthouse Olsztyńska Tower 63m z tarasem 45m
750 000 zł
do negocjacji",750000.0,63.0,,Ostrów Wielkopolski,,
"Malta|2Pok|Lokalizacja| M.parkingowe|Premium
720 000 zł",720000.0,40.15,Rataje,Poznań,2025-05-03,2
"Mieszkanie z garażem
700 000 zł",700000.0,76.91,,Gostyń,2025-03-24,
"Osiedle Literatura | Strzeszyn Etap I zakończony
702 389 zł",702389.0,66.65,Strzeszyn,Poznań,2025-04-07,
"Wyjątkowy apartament w Centrum / fra vat 23%
738 000 zł",738000.0,113.0,,Leszno,2025-05-07,
"Mieszkanie jakość PREMIUM, blisko natury+2 miejsca w cenie
725 000 zł",725000.0,58.0,Junikowo,Poznań,2025-04-11,
"Sprzedam Mieszkanie 69 m2 - Umeblowane, klimatyzacja
746 000 zł",746000.0,69.0,,Ostrów Wielkopolski,2025-05-11,
"53 m² mieszkanie z ogródkiem + garaż | Grunwald – Junikowo | OKAZJA
720 000 zł
do negocjacji",720000.0,53.0,Junikowo,Poznań,2025-05-09,
"Perfumiarnia 2 | mieszkanie 41,04 m² | B.01.02
724 356 zł",724356.0,41.04,,Poznań,2025-05-02,
"Ziębicka 30 | mieszkanie 2-pok. | 2_1_01
722 796 zł",722796.0,53.94,Junikowo,Poznań,2025-04-16,2
"Parter do zamieszkania bądź 6-7% ROI
719 000 zł",719000.0,62.45,Stare Miasto,Poznań,2025-04-05,
"ul. Górki 61,7 m² gotowe do wprowadzenia + miejsce garażowe w hali
750 000 zł",750000.0,61.7,Grunwald,Poznań,2025-04-25,
"Nowoczesne mieszkanie gotowe do wprowadzenia
719 000 zł",719000.0,41.76,,Poznań,,
"Bezczynszowe Wykończone Mieszkanie72m2+2Miejscapostojowe+Taras+Ogródek
720 000 zł",720000.0,72.0,,Rokietnica,2025-04-22,
"Panoramiqa | mieszkanie 3-pok. | B.05.004
726 000 zł",726000.0,64.79,Starołęka,Poznań,2025-04-18,3
"4-pokojowe mieszkanie 85m2 + ogródek Bez Prowizji
739 828 zł",739828.0,85.7,,Dąbrówka,2025-05-06,4
"0% Prowizji. Promocja. Naramowice. Nowe Gotowe
740 495 zł",740495.0,67.33,Naramowice,Poznań,2025-04-23,
"MIESZKANIE 2-pokojowe 48m2 obok Malty, parking
750 000 zł",750000.0,48.12,Komandoria,Poznań,2025-03-24,2
"Mieszkanie - apartament w centrum Pępowa
715 000 zł
do negocjacji",715000.0,105.0,,Pępowo,2025-05-11,
"Bliżniak w Mościenicy przy lesie
745 000 zł",745000.0,93.6,,Mościenica,2025-05-05,
"Panoramiqa | mieszkanie 3-pok. | B.06.004
734 000 zł",734000.0,64.72,Starołęka,Poznań,2025-04-21,3
"Panoramiqa | mieszkanie 3-pok. | C.07.006
746 000 zł",746000.0,65.84,Starołęka,Poznań,2025-04-22,3
"Jeleniogórska 5 | mieszkanie 3-pok. | A-16
713 512,80 zł",71351280.0,57.2,Junikowo,Poznań,2025-05-02,3
"Mieszkanie 71,3 m², z dużym balkonem, przy lesie
700 000 zł",700000.0,71.35,Jeżyce,Poznań,2025-04-23,
"3-pokojowe mieszkanie 60m2 + balkon
737 609 zł",737609.0,60.44,Junikowo,Poznań,2025-04-28,3
"Zacisze Marcelin, 3-pokojowe, stan deweloperski
715 000 zł",715000.0,57.48,Grunwald,Poznań,2025-05-05,3
"Apartament dwupoziomowy 100 m2
750 000 zł",750000.0,100.27,,Piła,2025-05-06,
"Mieszkanie na sprzedaż! Poznań - Naramowice
750 000 zł",750000.0,52.0,Winogrady,Poznań,2025-04-06,
"Nowe 3 pokoje na Jeżycach
750 000 zł
do negocjacji",750000.0,60.68,Jeżyce,Poznań,2025-05-08,3
"Mieszkanie 40m ""Wstęga Warty""
720 000 zł",720000.0,40.0,Stare Miasto,Poznań,2025-04-06,
"Apartament Hiszpania - 71m² - 100 m do morza - basen - wysoki standard
752 500 zł
do negocjacji",752500.0,71.0,Stare Miasto,Poznań,,
"Apartament w Suchym Lesie ul. Kubackiego 16/2
799 000 zł",799000.0,96.47,,Suchy Las,,
"Przytulne dwupoziomowe mieszkanie w szeregowcu
780 000 zł",780000.0,86.14,,Kalisz,2025-05-09,
"3 pokoje | pod klucz | piękny ogród
759 500 zł",759500.0,54.82,Podolany,Poznań,2025-05-11,3
"Wysoki standard wykończenia!Gotowe do wprowadzenia
799 000 zł",799000.0,63.56,,Zalasewo,2025-05-07,
"Rataje: 3 Pokoje/Jasne/Balkon/Park Rataje/Garaż
777 000 zł",777000.0,56.11,Rataje,Poznań,2025-05-09,3
"Mieszkanie 7 pokoi dla dużej rodziny !!!
799 000 zł",799000.0,105.5,Grunwald,Poznań,2025-05-06,
"Ustawne, przestronne 3-pokojowe mieszkanie
799 000 zł",799000.0,84.7,Łazarz,Poznań,2025-05-07,3
"Wykończone mieszkanie 3-pokojowe do wprowadzenia
785 000 zł",785000.0,67.0,,Poznań,2025-04-12,3
"3 Pokoje/ Loggia /Garaż/Zamknięte Osiedle Ataner
790 000 zł",790000.0,52.77,Ławica,Poznań,2025-05-01,3
"3 pokoje + antresola, dwa duże balkony.
799 000 zł",799000.0,73.23,Naramowice,Poznań,2025-04-22,3
"= 4 Pokoje + Poddasze = 117 m² pow. całkowitej =
786 768 zł",786768.0,89.93,Łazarz,Poznań,2025-04-30,4
"Przestronny dom 4-pok. z ogródkiem na os. Leśna Polana w Dopiewcu
800 000 zł",800000.0,75.0,,Dopiewiec,2025-04-13,4
"Mieszkanie wraz z ogródkiem, 3 pokoje + miejsce postojowe, Naramowice
798 000 zł",798000.0,63.0,Naramowice,Poznań,2025-05-06,3
"Funkcjonalny układ, 4 pokoje na Łazarzu!
799 000 zł",799000.0,81.9,Łazarz,Poznań,2025-04-20,4
"Przestronne 3 pok. z ogrodem i balkonem, Poznań 0%
799 000 zł",799000.0,82.4,Naramowice,Poznań,2025-04-12,3
"3 pokojowy apartament z widokiem na zieleń
781 000 zł",781000.0,72.95,Jeżyce,Poznań,2025-04-25,3
"3 pokojowe mieszkanie Hawelańska
798 000 zł",798000.0,57.0,Winogrady,Poznań,2025-05-05,3
"Przytulne mieszkanie | wysoki parter | 3 pokoje
769 000 zł",769000.0,64.8,Junikowo,Poznań,2025-04-17,3
"Duże, przestronne mieszkanie, 1 piętro, niski blok
789 000 zł",789000.0,73.5,Rataje,Poznań,2025-04-07,
"Gotowe Do Zamieszkania | 3 Pokoje | Piaseczno
797 000 zł",797000.0,74.0,,Poznań,2025-04-23,3
"0% Wilda - 3 pokoje, I p., balkon, parking
781 200 zł",781200.0,74.4,Wilda,Poznań,2025-05-05,3
"NOWA CENA! Klimatyczne mieszkanie na JEŻYCACH
799 000 zł",799000.0,78.2,Jeżyce,Poznań,2025-04-16,
"Mieszkanie z ogródkiem- rabaty do 50 000zł
762 000 zł",762000.0,67.93,Winogrady,Poznań,2025-05-09,
"Bezpośrednio, mieszkanie 84m2 z KW z garderobą
770 000 zł",770000.0,84.0,,Koziegłowy,2025-04-20,
"Na sprzedaż: mieszkanie inwestycyjne – 4 kawalerki
800 000 zł",800000.0,83.76,Wilda,Poznań,2025-04-15,
"NOWOŚĆ! | Komfortowe mieszkanie 4 pokoje | Poznań
775 323,90 zł",77532390.0,77.61,Stare Miasto,Poznań,2025-04-26,4
"4 pokoje | 72,93 m² | ogród 171,58 m² Podolany
765 035,70 zł",76503570.0,72.93,Jeżyce,Poznań,2025-04-18,4
"3-pokojowe mieszkanie z balkonem i miejscem w hali
785 000 zł",785000.0,58.5,Winogrady,Poznań,2025-04-17,3
"3 pokoje z garderobą – Wilda, gotowe do mieszkania
767 000 zł",767000.0,54.0,Wilda,Poznań,2025-04-16,3
"Apartament 3 pokojowy z balkonem i garażem
769 000 zł",769000.0,61.85,,Poznań,2025-05-10,3
"4 pokoje na Winogradach, top lokalizacja
799 000 zł",799000.0,88.28,Winogrady,Poznań,2025-05-06,4
"700m od Starego Browaru | 3 pok. | Garaż | Komórka
750 000 zł",750000.0,57.5,Wilda,Poznań,2025-05-09,3
"Mieszkanie 3 pok. 62,42 m2, Nowe Miasto, Poznań
780 000 zł",780000.0,62.42,,Poznań,2025-05-05,3
"Słoneczne mieszkanie w Luboniu | ogród
750 000 zł",750000.0,130.5,,Luboń,2025-05-05,
"Mieszkanie 4-pokojowe z ogródkami i garażem
759 000 zł",759000.0,73.36,,Piła,2025-04-21,4
"Duże 2 poziomy 2 miejsca postojowe, deweloperskie w centrum z widokiem
799 000 zł",799000.0,106.38,,Szamotuły,2025-04-25,
"Nowoczesne umeblowane mieszkanie z ogródkiem
769 000 zł",769000.0,75.0,,Dopiewiec,2025-04-25,
"Mieszkanie o podwyższonym standardzie
790 000 zł",790000.0,72.0,,Kalisz,2025-05-07,
"Mieszkanie w pełni wyposażone Śliwniki -Polo Park
750 000 zł",750000.0,80.0,,Śliwniki,2025-04-11,
"Poznań Dolna Wilda 74m2 garaż ok. Stary Browar
790 000 zł",790000.0,74.0,,Poznań,2025-05-08,
"Apartament Hiszpania - 71m² - 100 m do morza - basen - wysoki standard
752 500 zł
do negocjacji",752500.0,71.0,Stare Miasto,Poznań,,
"Apartament w Suchym Lesie ul. Kubackiego 16/2
799 000 zł",799000.0,96.47,,Suchy Las,,
"Przestronne 4-pokojowe mieszkanie w Luboniu 82m
790 000 zł",790000.0,82.0,,Luboń,2025-04-14,4
"Mieszkanie z prywatnym miejscem parkingowym RED PARK
779 000 zł",779000.0,54.75,Dębiec,Poznań,2025-05-07,
"Super 2 pokoje w Centrum, Kamienica!
750 000 zł",750000.0,66.1,Stare Miasto,Poznań,2025-04-25,2
"[REZERWACJA]  | Mieszkanie 3-pokojowe, ATANER
800 000 zł",800000.0,67.97,Grunwald,Poznań,2025-03-28,3
"Mieszkanie idealne pod wynajem - Jeżyce - Wawrzyniaka 31
790 000 zł",790000.0,72.0,,Poznań,2025-04-23,
"Mieszkanie w szeregowcu z ogródkiem,4 pok,2 łazienki,2 miejsca parking
779 000 zł",779000.0,78.0,,Skórzewo,2025-04-29,4
"3 pokoje na Wildzie! 2 balkony!
789 999 zł",789999.0,76.45,Wilda,Poznań,2025-05-04,3
"Stylowe i wygodne mieszkanie z dużym tarasem
779 000 zł",779000.0,75.0,,Tarnowo Podgórne,2025-04-23,
"Mieszkanie 3 pokojowe blisko UP i centrum
790 000 zł",790000.0,63.0,Sołacz,Poznań,2025-03-23,3
"4-pokojowe mieszkanie 89m2 + ogródek Bezpośrednio
773 709 zł",773709.0,89.28,,Dąbrówka,2025-05-07,4
"Nowa Cena! *Bez Pośredników* Mateckiego
790 000 zł",790000.0,75.0,Piątkowo,Poznań,2025-05-05,
"Atrakcyjne mieszkanie na Gruwaldzie
755 000 zł",755000.0,114.3,Grunwald,Poznań,2025-04-28,
"Sprzedam ul. Świerzawska, Grunwald
770 000 zł",770000.0,47.0,Grunwald,Poznań,2025-04-19,
" Św. Marcin  Jako Apartament, Biuro Lub Airbnb 
799 000 zł",799000.0,82.0,Stare Miasto,Poznań,2025-05-10,
"Mieszkanie 3 pokojowe na osiedlu z zielenią
770 000 zł",770000.0,64.0,Naramowice,Poznań,2025-04-28,3
"Komfortowy apartament z tarasem i garażem
759 000 zł",759000.0,60.8,Stare Miasto,Poznań,2025-04-18,
"Mieszkanie z miejscem post. w hali - gotowe pod klucz
799 000 zł",799000.0,47.0,Rataje,Poznań,2025-04-15,
"parter - 3 pokoje+ komórka, taras i ogródek 155m2
760 000 zł",760000.0,67.49,,Złotniki,2025-04-21,3
"3pak / 340 tyś za M 2 pok. pod klucz!
769 000 zł",769000.0,88.76,Stare Miasto,Poznań,2025-04-23,2
"Mieszkanie z dostępem do ogrodu, Jeżyce
799 000 zł",799000.0,74.0,Jeżyce,Poznań,2025-04-13,
"Mieszkanie w kamiennicy ul Zeylanda
770 000 zł",770000.0,80.0,Jeżyce,Poznań,2025-05-03,
"M2 z bezp widokiem na Park Chopina Pzń Za Bramką 9
789 900 zł",789900.0,41.65,Stare Miasto,Poznań,2025-05-08,
"Jeżycka perełka – 3 pokoje w topowej lokalizacji
765 000 zł",765000.0,62.3,Jeżyce,Poznań,2025-04-18,3
"Mieszkanie premium | Niższa cena o 45000
750 000 zł",750000.0,66.7,,Ostrów Wielkopolski,2025-04-30,
"3 pokoje wykończone pod klucz + miejsce w hali
799 317 zł",799317.0,61.57,Grunwald,Poznań,2025-04-16,3
"Grunwald Park | mieszkanie 4-pok. | 8J_9
774 690 zł",774690.0,73.78,Junikowo,Poznań,2025-05-06,4
"Dochodowa nieruchomość z najemcami
799 000 zł",799000.0,120.0,,Gniezno,2025-05-06,
"ATANER Katowicka, słoneczne, wykończone, z piwnicą
775 000 zł",775000.0,51.7,Rataje,Poznań,,
"3 pokoje/ Poznań Podolany / "" pod klucz""
779 000 zł",779000.0,57.18,Podolany,Poznań,2025-04-26,3
"Gotowa inwestycja! 5 pokoi, dochód 5300zł/mc
780 000 zł",780000.0,74.0,Piątkowo,Poznań,2025-05-06,5
"Nowoczesne mieszkanie 76m2 z pompą ciepła
760 000 zł",760000.0,76.0,,Przeźmierowo,2025-04-17,
"Bulwary Bolesława Chrobrego | 2-pok. | C.3.M.23
751 680 zł",751680.0,92.8,,Gniezno,2025-05-04,2
"Komfortowe 2-pokojowe mieszkanie z osobną kuchnią.
795 000 zł",795000.0,49.8,Chartowo,Poznań,2025-04-24,2
"Mieszkanie INWESTYCYJNE lub dla RODZINY na Wildzie - 10.000 PLN
769 000 zł",769000.0,72.87,Wilda,Poznań,2025-03-23,
"Kolejova 1 | mieszkanie 2-pok. | D.04.37
786 988 zł",786988.0,54.35,Łazarz,Poznań,2025-05-10,2
"Zielona Przystań | nr 9_23 | Gotowe do odbioru!
795 760 zł",795760.0,68.6,Naramowice,Poznań,2025-04-29,
"Mieszkanie 2-pokojowe na Winiarach | M06
777 015 zł",777015.0,55.7,Winiary,Poznań,2025-05-04,2
"Stylowe mieszkanie 3-pokojowe w Tarnowie Podgórnym
780 000 zł",780000.0,75.0,,Tarnowo Podgórne,2025-04-22,3
"Grunwald-4pokoje, piękny widok, mnóstwo światła!
780 000 zł",780000.0,73.8,Grunwald,Poznań,2025-04-25,4
"Apartament w Suchym Lesie ul. Kubackiego 16/2
799 000 zł",799000.0,96.47,,Suchy Las,,
"Apartament Hiszpania - 71m² - 100 m do morza - basen - wysoki standard
752 500 zł
do negocjacji",752500.0,71.0,Stare Miasto,Poznań,,
"Penthouse Olsztyńska Tower 63m z tarasem 45m
770 000 zł",770000.0,62.5,,Ostrów Wielkopolski,2025-03-26,
"Rodzinna Malta | mieszkanie 3-pok. | B17
800 000 zł",800000.0,49.65,Warszawskie,Poznań,2025-04-23,3
" Nowe Osiedle I BEZ PCC 
760 000 zł",760000.0,55.97,Ławica,Poznań,2025-05-05,
"Mieszkanie Palacza 97, 3 pokoje, miejsce w hali
787 815 zł",787815.0,61.5,Grunwald,Poznań,2025-04-27,3
" Dwupoziomowe mieszkanie 61,5m2 (82m2)  garaż
770 000 zł",770000.0,82.0,,Suchy Las,2025-04-13,
"Nowe 2 pokojowe Świerzawska- Grunwald
770 000 zł",770000.0,47.0,Grunwald,Poznań,2025-04-29,2
"3-pokojowe mieszkanie 59m2 + balkon Bezpośrednio
775 060 zł",775060.0,59.62,Górczyn,Poznań,2025-04-27,3
"Panoramiqa | mieszkanie 3-pok. | D.16.002
772 000 zł",772000.0,59.49,Starołęka,Poznań,2025-04-18,3
"Dolna Górna Wilda | mieszkanie A.12
758 471 zł",758471.0,47.11,Wilda,Poznań,2025-05-10,
